Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2013","2013","ha","570066","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2014","2014","ha","545796","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2015","2015","ha","499836","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2016","2016","ha","450814","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2017","2017","ha","451758","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2018","2018","ha","429261","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2019","2019","ha","408918","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2020","2020","ha","410955","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2021","2021","ha","401800","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2022","2022","ha","331500","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0115","Barley","2023","2023","ha","280951","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","1992","1992","ha","1000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","1993","1993","ha","5000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","1994","1994","ha","2000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","1995","1995","ha","1100","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","1996","1996","ha","2000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","1997","1997","ha","3000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","1998","1998","ha","2300","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","1999","1999","ha","3800","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2000","2000","ha","13000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2001","2001","ha","12000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2002","2002","ha","9000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2003","2003","ha","11560","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2004","2004","ha","10985","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","36045","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","38749","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","106818","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","112702","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","95832","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2010","2010","ha","111668","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2011","2011","ha","183947","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2012","2012","ha","189354","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2013","2013","ha","201199","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2014","2014","ha","111932","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","51087","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","124208","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","130387","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","174541","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","190522","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","213553","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2021","2021","ha","222000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","232000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","180000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","1992","1992","ha","118000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","1993","1993","ha","132000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","1994","1994","ha","101000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","1995","1995","ha","177000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","1996","1996","ha","273000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","1997","1997","ha","296000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","1998","1998","ha","369000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","1999","1999","ha","410700","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2000","2000","ha","452000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2001","2001","ha","408000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2002","2002","ha","377800","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2003","2003","ha","317192","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2004","2004","ha","339254","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2005","2005","ha","358030","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2006","2006","ha","381417","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2007","2007","ha","426161","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2008","2008","ha","514498","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2009","2009","ha","558604","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2010","2010","ha","602788","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2011","2011","ha","644463","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2012","2012","ha","712858","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2013","2013","ha","686430","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2014","2014","ha","741946","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2015","2015","ha","730997","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2016","2016","ha","710379","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2017","2017","ha","717081","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2018","2018","ha","660001","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2019","2019","ha","693831","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2020","2020","ha","722711","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2021","2021","ha","726300","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2022","2022","ha","795000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5312","Area harvested","0111","Wheat","2023","2023","ha","664117","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0115","Barley","2000","2000","ha","48500","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0115","Barley","2001","2001","ha","51500","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0115","Barley","2002","2002","ha","45400","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0115","Barley","2003","2003","ha","40806","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0115","Barley","2004","2004","ha","38728","A","Official figure",""
